intézmény megyéje;vizsgázó évfolyama;vizsgázó képzési típusa;vizsgázó neme;vizsga fajtája;vizsgamentesség;vizsga nyelve;érdemjegy;össz százalék;össz pontszám;vizsgázó részvétele;I. rész;II. rész;írásbeli pontszám;az elméleti kérdések összesen;a 3 feladat összesen;matematikai kommunikáció;szóbeli pontszám
Borsod-Abaúj-Zemplén;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);nő;rendes;Nem;magyar;3;41;41;megjelent;20;21;41;-;-;-;-
Borsod-Abaúj-Zemplén;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);nő;rendes;Nem;magyar;3;41;41;megjelent;18;23;41;-;-;-;-
Borsod-Abaúj-Zemplén;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;2;27;41;megjelent;7;8;15;10;15;1;26
Borsod-Abaúj-Zemplén;12;gimnázium;férfi;rendes;Nem;magyar;3;41;41;megjelent;17;24;41;-;-;-;-
Borsod-Abaúj-Zemplén;12;gimnázium;férfi;rendes;Nem;magyar;2;27;41;megjelent;8;8;16;7;17;1;25
Borsod-Abaúj-Zemplén;12;gimnázium;nő;rendes;Nem;magyar;3;41;41;megjelent;20;21;41;-;-;-;-
Borsod-Abaúj-Zemplén;12;gimnázium;nő;rendes;Igen;magyar;5;82;41;megjelent;-;-;-;11;27;3;41
Borsod-Abaúj-Zemplén;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);nő;rendes;Nem;magyar;3;41;41;megjelent;18;23;41;-;-;-;-
Borsod-Abaúj-Zemplén;12;gimnázium;nő;rendes;Nem;magyar;3;41;41;megjelent;20;21;41;-;-;-;-
Borsod-Abaúj-Zemplén;12;gimnázium;férfi;rendes;Nem;magyar;3;41;41;megjelent;19;22;41;-;-;-;-
Borsod-Abaúj-Zemplén;12;gimnázium;nő;rendes;Nem;magyar;3;41;41;megjelent;15;26;41;-;-;-;-
Borsod-Abaúj-Zemplén;12;gimnázium;férfi;rendes;Nem;magyar;3;41;41;megjelent;21;20;41;-;-;-;-
Borsod-Abaúj-Zemplén;12;gimnázium;férfi;rendes;Nem;magyar;3;41;41;megjelent;17;24;41;-;-;-;-
Borsod-Abaúj-Zemplén;12;gimnázium;nő;rendes;Nem;magyar;3;41;41;megjelent;21;20;41;-;-;-;-
Borsod-Abaúj-Zemplén;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);nő;rendes;Nem;magyar;2;27;41;megjelent;13;2;15;12;12;2;26
Borsod-Abaúj-Zemplén;12;gimnázium;nő;rendes;Nem;magyar;2;27;41;megjelent;7;6;13;14;12;2;28
Borsod-Abaúj-Zemplén;12;gimnázium;nő;rendes;Nem;magyar;2;27;41;megjelent;8;4;12;13;13;3;29
Borsod-Abaúj-Zemplén;12;gimnázium;férfi;rendes;Nem;magyar;3;41;41;megjelent;18;23;41;-;-;-;-
Borsod-Abaúj-Zemplén;12;gimnázium;nő;rendes;Nem;magyar;3;41;41;megjelent;17;24;41;-;-;-;-
Borsod-Abaúj-Zemplén;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;2;27;41;megjelent;9;10;19;7;11;4;22
Borsod-Abaúj-Zemplén;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);nő;rendes;Nem;magyar;3;41;41;megjelent;20;21;41;-;-;-;-
Borsod-Abaúj-Zemplén;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;3;41;41;megjelent;18;23;41;-;-;-;-
Borsod-Abaúj-Zemplén;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);nő;rendes;Nem;magyar;3;41;41;megjelent;19;22;41;-;-;-;-
Borsod-Abaúj-Zemplén;12;gimnázium;férfi;rendes;Nem;magyar;3;41;41;megjelent;24;17;41;-;-;-;-
Borsod-Abaúj-Zemplén;12;gimnázium;férfi;rendes;Nem;magyar;3;41;41;megjelent;21;20;41;-;-;-;-
Borsod-Abaúj-Zemplén;12;gimnázium;nő;rendes;Nem;magyar;3;41;41;megjelent;15;26;41;-;-;-;-
Borsod-Abaúj-Zemplén;12;gimnázium;nő;rendes;Nem;magyar;3;41;41;megjelent;17;24;41;-;-;-;-
Somogy;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);nő;rendes;Nem;magyar;3;41;41;megjelent;17;24;41;-;-;-;-
Somogy;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;3;41;41;megjelent;13;28;41;-;-;-;-
Somogy;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;3;41;41;megjelent;20;21;41;-;-;-;-
Somogy;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);nő;rendes;Nem;magyar;3;41;41;megjelent;20;21;41;-;-;-;-
Somogy;12;gimnázium;nő;rendes;Nem;magyar;3;41;41;megjelent;17;24;41;-;-;-;-
Somogy;12;gimnázium;férfi;rendes;Nem;magyar;3;41;41;megjelent;19;22;41;-;-;-;-
Somogy;12;gimnázium;nő;rendes;Nem;magyar;3;41;41;megjelent;18;23;41;-;-;-;-
Somogy;12;gimnázium;nő;rendes;Nem;magyar;3;41;41;megjelent;18;23;41;-;-;-;-
Somogy;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;3;41;41;megjelent;19;22;41;-;-;-;-
Somogy;12;gimnázium;férfi;rendes;Nem;magyar;3;41;41;megjelent;14;27;41;-;-;-;-
Somogy;12;gimnázium;nő;rendes;Nem;magyar;3;41;41;megjelent;18;23;41;-;-;-;-
Somogy;12;gimnázium;férfi;rendes;Nem;magyar;2;27;41;megjelent;12;6;18;9;12;2;23
Somogy;12;gimnázium;férfi;rendes;Nem;magyar;3;41;41;megjelent;18;23;41;-;-;-;-
Somogy;12;gimnázium;nő;rendes;Nem;magyar;2;27;41;megjelent;11;7;18;10;10;3;23
Somogy;12;gimnázium;férfi;rendes;Nem;magyar;3;41;41;megjelent;16;25;41;-;-;-;-
Somogy;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;3;41;41;megjelent;22;19;41;-;-;-;-
Somogy;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;3;41;41;megjelent;15;26;41;-;-;-;-
Somogy;12;gimnázium;férfi;rendes;Nem;magyar;3;41;41;megjelent;13;28;41;-;-;-;-
Somogy;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;3;41;41;megjelent;16;25;41;-;-;-;-
Somogy;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);nő;rendes;Nem;magyar;3;41;41;megjelent;20;21;41;-;-;-;-
Somogy;12;gimnázium;nő;rendes;Nem;magyar;3;41;41;megjelent;16;25;41;-;-;-;-
Somogy;12;gimnázium;férfi;rendes;Nem;magyar;3;41;41;megjelent;20;21;41;-;-;-;-
Somogy;12;gimnázium;nő;rendes;Nem;magyar;3;41;41;megjelent;23;18;41;-;-;-;-
Somogy;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;3;41;41;megjelent;19;22;41;-;-;-;-
Somogy;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;3;41;41;megjelent;23;18;41;-;-;-;-
Somogy;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);nő;rendes;Nem;magyar;3;41;41;megjelent;20;21;41;-;-;-;-
Somogy;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);nő;rendes;Nem;magyar;3;41;41;megjelent;25;16;41;-;-;-;-
Somogy;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;3;41;41;megjelent;13;28;41;-;-;-;-
Somogy;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);nő;rendes;Nem;magyar;3;41;41;megjelent;19;22;41;-;-;-;-
Somogy;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);nő;rendes;Nem;magyar;3;41;41;megjelent;21;20;41;-;-;-;-
Somogy;12;gimnázium;nő;rendes;Nem;magyar;3;41;41;megjelent;16;25;41;-;-;-;-
Somogy;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;3;41;41;megjelent;18;23;41;-;-;-;-
Somogy;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);nő;rendes;Nem;magyar;2;27;41;megjelent;10;5;15;10;13;3;26
Somogy;13;szakközép;nő;rendes;Nem;magyar;2;27;41;megjelent;9;8;17;7;14;3;24
Somogy;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);nő;rendes;Nem;magyar;3;41;41;megjelent;25;16;41;-;-;-;-
Somogy;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;3;41;41;megjelent;23;18;41;-;-;-;-
Somogy;12;gimnázium;nő;rendes;Nem;magyar;2;27;41;megjelent;6;6;12;14;12;3;29
Somogy;13;szakközép;nő;javító;Nem;magyar;2;27;41;megjelent;9;6;15;7;16;3;26
Szabolcs-Szatmár-Bereg;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);nő;rendes;Nem;magyar;3;41;41;megjelent;23;18;41;-;-;-;-
Szabolcs-Szatmár-Bereg;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;3;41;41;megjelent;21;20;41;-;-;-;-
Szabolcs-Szatmár-Bereg;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;3;41;41;megjelent;22;19;41;-;-;-;-
Szabolcs-Szatmár-Bereg;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;3;41;41;megjelent;23;18;41;-;-;-;-
Szabolcs-Szatmár-Bereg;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;3;41;41;megjelent;19;22;41;-;-;-;-
Szabolcs-Szatmár-Bereg;12;gimnázium;férfi;rendes;Nem;magyar;3;41;41;megjelent;22;19;41;-;-;-;-
Szabolcs-Szatmár-Bereg;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;3;41;41;megjelent;21;20;41;-;-;-;-
Szabolcs-Szatmár-Bereg;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);nő;rendes;Nem;magyar;3;41;41;megjelent;16;25;41;-;-;-;-
Szabolcs-Szatmár-Bereg;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;3;41;41;megjelent;21;20;41;-;-;-;-
Szabolcs-Szatmár-Bereg;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);nő;rendes;Nem;magyar;3;41;41;megjelent;27;14;41;-;-;-;-
Szabolcs-Szatmár-Bereg;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);nő;rendes;Nem;magyar;3;41;41;megjelent;22;19;41;-;-;-;-
Szabolcs-Szatmár-Bereg;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;3;41;41;megjelent;21;20;41;-;-;-;-
Szabolcs-Szatmár-Bereg;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);nő;rendes;Nem;magyar;3;41;41;megjelent;22;19;41;-;-;-;-
Szabolcs-Szatmár-Bereg;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);nő;rendes;Nem;magyar;3;41;41;megjelent;24;17;41;-;-;-;-
Szabolcs-Szatmár-Bereg;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);nő;rendes;Nem;magyar;3;41;41;megjelent;23;18;41;-;-;-;-
Szabolcs-Szatmár-Bereg;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;2;27;41;megjelent;15;4;19;10;10;2;22
Szabolcs-Szatmár-Bereg;12;gimnázium;nő;rendes;Nem;magyar;3;41;41;megjelent;18;23;41;-;-;-;-
Szabolcs-Szatmár-Bereg;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;3;41;41;megjelent;19;22;41;-;-;-;-
Szabolcs-Szatmár-Bereg;12;gimnázium;nő;rendes;Nem;magyar;3;41;41;megjelent;22;19;41;-;-;-;-
Szabolcs-Szatmár-Bereg;12;gimnázium;nő;rendes;Nem;magyar;3;41;41;megjelent;17;24;41;-;-;-;-
Szabolcs-Szatmár-Bereg;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;3;41;41;megjelent;13;28;41;-;-;-;-
Szabolcs-Szatmár-Bereg;12;gimnázium;nő;rendes;Nem;magyar;3;41;41;megjelent;20;21;41;-;-;-;-
Szabolcs-Szatmár-Bereg;12;gimnázium;férfi;rendes;Nem;magyar;3;41;41;megjelent;20;21;41;-;-;-;-
Szabolcs-Szatmár-Bereg;12;gimnázium;nő;rendes;Nem;magyar;3;41;41;megjelent;18;23;41;-;-;-;-
Szabolcs-Szatmár-Bereg;12;gimnázium;férfi;rendes;Nem;magyar;3;41;41;megjelent;13;28;41;-;-;-;-
Szabolcs-Szatmár-Bereg;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;2;27;41;megjelent;12;3;15;5;18;3;26
Szabolcs-Szatmár-Bereg;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);nő;rendes;Nem;magyar;3;41;41;megjelent;23;18;41;-;-;-;-
Szabolcs-Szatmár-Bereg;12;gimnázium;nő;rendes;Nem;magyar;3;41;41;megjelent;20;21;41;-;-;-;-
Szabolcs-Szatmár-Bereg;12;gimnázium;nő;rendes;Nem;magyar;3;41;41;megjelent;25;16;41;-;-;-;-
Szabolcs-Szatmár-Bereg;12;gimnázium;férfi;rendes;Nem;magyar;3;41;41;megjelent;23;18;41;-;-;-;-
Szabolcs-Szatmár-Bereg;12;gimnázium;férfi;rendes;Nem;magyar;3;41;41;megjelent;20;21;41;-;-;-;-
Szabolcs-Szatmár-Bereg;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);nő;rendes;Nem;magyar;3;41;41;megjelent;20;21;41;-;-;-;-
Szabolcs-Szatmár-Bereg;12;gimnázium;nő;rendes;Nem;magyar;3;41;41;megjelent;19;22;41;-;-;-;-
Szabolcs-Szatmár-Bereg;12;gimnázium;nő;rendes;Nem;magyar;3;41;41;megjelent;18;23;41;-;-;-;-
Szabolcs-Szatmár-Bereg;13;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;2;27;41;megjelent;10;6;16;9;14;2;25
Szabolcs-Szatmár-Bereg;12;gimnázium;nő;rendes;Nem;magyar;3;41;41;megjelent;16;25;41;-;-;-;-
Szabolcs-Szatmár-Bereg;12;gimnázium;nő;rendes;Nem;magyar;3;41;41;megjelent;27;14;41;-;-;-;-
Szabolcs-Szatmár-Bereg;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);nő;rendes;Nem;magyar;2;27;41;megjelent;13;7;20;8;11;2;21
Szabolcs-Szatmár-Bereg;4;gimnázium;férfi;rendes;Nem;magyar;3;41;41;megjelent;11;30;41;-;-;-;-
Szabolcs-Szatmár-Bereg;12;gimnázium;férfi;rendes;Nem;magyar;3;41;41;megjelent;17;24;41;-;-;-;-
Szabolcs-Szatmár-Bereg;12;gimnázium;férfi;rendes;Nem;magyar;3;41;41;megjelent;14;27;41;-;-;-;-
Szabolcs-Szatmár-Bereg;4;gimnázium;nő;rendes;Nem;magyar;3;41;41;megjelent;14;27;41;-;-;-;-
Szabolcs-Szatmár-Bereg;12;gimnázium;nő;rendes;Nem;magyar;3;41;41;megjelent;15;26;41;-;-;-;-
Szabolcs-Szatmár-Bereg;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;2;27;41;megjelent;9;3;12;12;14;3;29
